,date,PM2.5,NO2,CO
1361,2021-09-23,21.45,15.67,1.7
1362,2021-09-24,22.15,14.95,1.71
1363,2021-09-25,34.84,13.65,1.84
1364,2021-09-26,30.02,12.85,1.72
1365,2021-09-27,43.21,11.85,1.81
1366,2021-09-28,37.47,11.24,1.87
1367,2021-09-29,27.06,10.95,1.72
1368,2021-09-30,31.13,10.81,1.73
1369,2021-01-10,39.21,10.81,1.92
1370,2021-02-10,45.2,10.8,1.96
1371,2021-03-10,26.89,10.74,1.63
1372,2021-04-10,23.11,10.68,1.57
1373,2021-05-10,32.1,10.71,1.63
1374,2021-06-10,39.89,10.75,1.65
1375,2021-07-10,58.98,10.77,1.66
1376,2021-08-10,69.32,10.73,1.84
1377,2021-09-10,58.74,10.68,2.17
1378,2021-10-10,53.91,10.68,2.08
1379,2021-11-10,78.07,10.69,2.45
1380,2021-12-10,107.5,24.86,2.37
1381,2021-10-13,77.04,44.18,1.85
1382,2021-10-14,75.51,47.04,1.87
1383,2021-10-15,104.22,61.69,2.16
1384,2021-10-16,157.15,74.31,2.99
1385,2021-10-17,108.96,48.42,2.61
1386,2021-10-18,9.35,35.38,1.71
1387,2021-10-19,26.18,39.07,1.76
1388,2021-10-20,39.14,56.23,2.1
1389,2021-10-21,32.72,56.86,2.3
1390,2021-10-22,23.46,54.2,2.07
1391,2021-10-23,30.12,65.76,2.56
1392,2021-10-24,26.23,38.06,2.01
1393,2021-10-25,22.88,39.67,1.88
1394,2021-10-26,35.16,44.6,2.12
1395,2021-10-27,77.15,51.54,2.54
1396,2021-10-28,104.53,53.19,2.29
1397,2021-10-29,60.77,60.45,2.55
1398,2021-10-30,90.54,54.86,2.61
1399,2021-10-31,105.53,52.49,2.46
1400,2021-01-11,100.15,76.35,3.03
1401,2021-02-11,115.63,57.02,2.6
1402,2021-03-11,122.29,66.69,2.78
1403,2021-04-11,308.65,73.21,3.52
1404,2021-05-11,410.33,75.53,3.69
1405,2021-06-11,300.26,70.04,3.43
1406,2021-07-11,197.27,75.03,3.12
1407,2021-08-11,203.27,68.2,3.01
1408,2021-09-11,204.49,72.06,2.97
1409,2021-10-11,206.86,91.99,3.38
1410,2021-11-11,259.58,125.55,4.22
1411,2021-12-11,344.19,123.94,4.69
1412,2021-11-13,247.05,116.38,4.33
1413,2021-11-14,156.46,129.28,3.68
1414,2021-11-15,185.99,117.63,3.88
1415,2021-11-16,219.87,106.15,3.51
1416,2021-11-17,161.13,144.92,3.55
1417,2021-11-18,176.78,169.69,4.67
1418,2021-11-19,192.6,133.9,4.13
1419,2021-11-20,178.79,155.44,3.69
1420,2021-11-21,174.44,103.34,4.02
1421,2021-11-22,116.71,64.3,2.83
1422,2021-11-23,122.93,139.62,3.02
1423,2021-11-24,161.47,166.19,4.88
1424,2021-11-25,164.32,118.14,3.96
1425,2021-11-26,199.05,183.46,5.3
1426,2021-11-27,167.82,138.66,4.9
1427,2021-11-28,198.63,151.32,4.69
1428,2021-11-29,165.07,124.7,5.05
1429,2021-11-30,136.67,103.76,3.38
1430,2021-01-12,166.71,120.88,4.4
1431,2021-02-12,178.37,72.09,3.87
1432,2021-03-12,105.06,90.17,3.46
1433,2021-04-12,99.28,119.78,3.64
1434,2021-05-12,116.67,111.81,3.33
1435,2021-06-12,123.27,55.81,2.57
1436,2021-07-12,87.85,30.08,1.73
1437,2021-08-12,89.83,43.39,1.84
1438,2021-09-12,107.45,64.22,2.28
1439,2021-10-12,117.89,56.86,2.14
1440,2021-11-12,98.27,78.29,1.79
1441,2021-12-12,109.4,118.78,2.46
1442,2021-12-13,130.22,138.69,2.92
1443,2021-12-14,168.85,141.88,3.37
1444,2021-12-15,147.35,114.54,2.52
1445,2021-12-16,153.4,83.91,2.59
1446,2021-12-17,123.34,38.88,2.09
1447,2021-12-18,106.42,26.17,2.34
1448,2021-12-19,102.66,33.84,2.31
1449,2021-12-20,135.28,57.98,3.64
1450,2021-12-21,227.2,86.18,5.3
1451,2021-12-22,252.15,87.45,5.63
1452,2021-12-23,224.43,63.74,4.52
1453,2021-12-24,185.27,54.74,4.06
1454,2021-12-25,253.84,72.07,5.36
1455,2021-12-26,256.84,52.98,4.59
1456,2021-12-27,102.64,44.75,3.49
1457,2021-12-28,105.84,43.87,3.36
1458,2021-12-29,110.5,37.07,3.4
1459,2021-12-30,178.48,63.77,4.82
1460,2021-12-31,171.32,50.76,4.24
1461,2022-01-01,187.51,49.18,3.91
1462,2022-02-01,208.6,47.69,3.9
1463,2022-03-01,180.6,48.01,3.52
1464,2022-04-01,171.41,59.22,4.13
1465,2022-05-01,202.69,51.43,4.98
1466,2022-06-01,92.11,17.69,2.81
1467,2022-07-01,52.86,13.53,2.59
1468,2022-08-01,35.68,19.68,3.01
1469,2022-09-01,37.48,13.96,2.47
1470,2022-10-01,68.76,24.65,2.78
1471,2022-11-01,73.88,20.71,2.78
1472,2022-12-01,78.15,25.41,3.0
1473,2022-01-13,165.69,41.06,4.1
1474,2022-01-14,173.88,32.2,3.79
1475,2022-01-15,96.04,18.54,2.82
1476,2022-01-16,107.48,19.72,2.53
1477,2022-01-17,110.33,22.41,2.77
1478,2022-01-18,138.31,20.07,2.72
1479,2022-01-19,141.82,25.82,2.9
1480,2022-01-20,187.51,23.65,3.5
1481,2022-01-21,153.98,27.57,3.72
1482,2022-01-22,96.33,19.99,3.2
1483,2022-01-23,73.12,17.64,2.84
1484,2022-01-24,66.83,23.67,3.02
1485,2022-01-25,89.62,22.19,3.63
1486,2022-01-26,94.58,22.92,3.2
1487,2022-01-27,81.49,26.49,3.25
1488,2022-01-28,76.73,27.63,2.85
1489,2022-01-29,96.81,35.72,3.43
1490,2022-01-30,103.38,28.02,3.13
1491,2022-01-31,162.3,37.65,4.11
1492,2022-01-02,156.16,17.86,4.18
1493,2022-02-02,124.95,8.6,3.57
1494,2022-03-02,108.41,1.18,3.26
1495,2022-04-02,47.08,22.77,3.03
1496,2022-05-02,93.01,29.02,3.75
1497,2022-06-02,114.38,38.49,4.05
1498,2022-07-02,73.31,28.24,2.89
1499,2022-08-02,98.92,33.02,3.41
1500,2022-09-02,78.99,27.23,3.12
1501,2022-10-02,61.17,23.76,2.8
1502,2022-11-02,67.44,22.82,2.63
1503,2022-12-02,72.0,31.41,2.99
1504,2022-02-13,104.69,39.85,3.76
1505,2022-02-14,63.92,36.12,3.29
1506,2022-02-15,68.34,39.59,3.58
1507,2022-02-16,117.88,43.68,3.91
1508,2022-02-17,90.85,41.71,3.53
1509,2022-02-18,100.06,42.59,3.74
1510,2022-02-19,63.81,28.29,2.86
1511,2022-02-20,72.26,24.71,2.76
1512,2022-02-21,66.58,35.29,3.3
1513,2022-02-22,75.13,26.25,3.03
1514,2022-02-23,99.67,24.31,3.42
1515,2022-02-24,124.71,43.15,4.08
1516,2022-02-25,96.82,34.55,3.5
1517,2022-02-26,24.41,23.56,2.91
1518,2022-02-27,37.72,26.12,3.05
1519,2022-02-28,37.55,27.06,3.03
1520,2022-01-03,70.17,35.21,3.32
1521,2022-02-03,90.49,35.92,3.3
1522,2022-03-03,64.06,21.01,1.18
1523,2022-04-03,65.16,15.98,0.89
1524,2022-05-03,46.12,16.53,0.8
1525,2022-06-03,66.95,23.98,1.23
1526,2022-07-03,93.22,31.84,1.98
1527,2022-08-03,109.53,31.44,1.89
1528,2022-09-03,66.19,16.52,0.76
1529,2022-10-03,69.22,15.91,0.66
1530,2022-11-03,78.98,18.59,0.78
1531,2022-12-03,65.45,17.04,0.86
1532,2022-03-13,82.75,10.97,1.14
1533,2022-03-14,102.24,3.17,1.51
1534,2022-03-15,105.3,4.94,1.57
1535,2022-03-16,74.23,3.39,1.08
1536,2022-03-17,108.17,6.31,1.69
1537,2022-03-18,124.24,7.75,1.69
1538,2022-03-19,86.52,3.37,1.34
1539,2022-03-20,82.64,0.64,1.35
1540,2022-03-21,126.79,57.04,1.7
1541,2022-03-22,66.88,60.83,1.13
1542,2022-03-23,96.1,85.23,1.69
1543,2022-03-24,99.57,95.02,2.01
1544,2022-03-25,90.16,73.42,1.44
1545,2022-03-26,94.92,66.58,1.41
1546,2022-03-27,108.59,118.04,2.71
1547,2022-03-28,75.23,104.71,1.92
1548,2022-03-29,94.06,96.03,2.14
1549,2022-03-30,128.89,110.5,2.47
1550,2022-03-31,128.17,96.45,2.1
1551,2022-01-04,67.64,76.1,1.3
1552,2022-02-04,110.0,108.84,1.96
1553,2022-03-04,91.56,91.25,1.87
1554,2022-04-04,84.77,96.33,1.71
1555,2022-05-04,108.65,101.48,1.88
1556,2022-06-04,120.13,110.81,2.08
1557,2022-07-04,118.2,108.98,2.03
1558,2022-08-04,104.63,115.14,2.41
1559,2022-09-04,106.77,89.45,2.53
1560,2022-10-04,87.01,43.56,1.75
1561,2022-11-04,84.23,46.58,1.97
1562,2022-12-04,77.94,43.51,2.02
1563,2022-04-13,98.32,44.93,2.19
1564,2022-04-14,67.19,31.95,1.4
1565,2022-04-15,64.46,38.12,1.37
1566,2022-04-16,86.67,45.24,1.91
1567,2022-04-17,96.38,52.44,2.15
1568,2022-04-18,95.91,58.11,2.55
1569,2022-04-19,116.43,42.3,1.93
1570,2022-04-20,93.73,32.02,1.55
1571,2022-04-21,95.82,32.97,1.76
1572,2022-04-22,52.84,35.66,1.32
1573,2022-04-23,117.17,44.67,2.11
1574,2022-04-24,123.99,38.33,1.63
1575,2022-04-25,86.81,31.69,1.1
1576,2022-04-26,66.55,39.65,1.67
1577,2022-04-27,170.39,45.66,1.77
1578,2022-04-28,169.4,44.55,2.12
1579,2022-04-29,118.23,32.8,1.76
1580,2022-04-30,97.98,46.03,1.79
1581,2022-01-05,100.57,46.64,2.07
1582,2022-02-05,94.65,39.8,1.33
1583,2022-03-05,100.61,34.62,1.46
1584,2022-04-05,69.49,30.4,1.53
1585,2022-05-05,60.0,49.41,1.54
1586,2022-06-05,99.35,47.73,1.67
1587,2022-07-05,66.65,51.95,1.76
1588,2022-08-05,75.28,36.6,1.26
1589,2022-09-05,61.69,31.81,1.34
1590,2022-10-05,60.31,32.54,1.19
1591,2022-11-05,55.07,33.55,1.29
1592,2022-12-05,62.02,31.54,1.22
1593,2022-05-13,63.45,35.71,1.43
1594,2022-05-14,80.74,42.42,1.84
1595,2022-05-15,80.53,36.32,1.62
1596,2022-05-16,80.86,23.93,1.01
1597,2022-05-17,66.67,24.31,1.02
1598,2022-05-18,78.41,28.31,1.7
1599,2022-05-19,84.28,26.45,2.11
1600,2022-05-20,88.79,24.54,2.01
1601,2022-05-21,84.41,22.59,1.52
1602,2022-05-22,62.0,24.68,1.75
1603,2022-05-23,31.39,20.17,1.93
1604,2022-05-24,32.79,23.85,2.01
1605,2022-05-25,60.04,31.5,2.68
1606,2022-05-26,72.71,36.26,2.79
1607,2022-05-27,70.96,27.52,2.47
1608,2022-05-28,78.97,22.46,2.24
1609,2022-05-29,69.61,21.05,2.15
1610,2022-05-30,61.29,21.35,2.22
1611,2022-05-31,96.7,32.52,2.55
1612,2022-01-06,94.54,34.09,2.59
1613,2022-02-06,65.51,27.13,2.18
1614,2022-03-06,77.14,35.58,2.56
1615,2022-04-06,76.01,39.9,2.82
1616,2022-05-06,52.58,29.05,2.27
1617,2022-06-06,50.17,35.81,1.86
1618,2022-07-06,87.23,28.93,2.08
1619,2022-08-06,74.3,25.35,1.51
1620,2022-09-06,59.24,26.79,2.22
1621,2022-10-06,71.6,24.98,2.06
1622,2022-11-06,63.29,22.2,2.15
1623,2022-12-06,66.4,25.17,2.48
1624,2022-06-13,51.24,24.43,2.19
1625,2022-06-14,51.23,21.15,2.46
1626,2022-06-15,41.42,19.85,2.41
1627,2022-06-16,37.37,19.84,2.28
1628,2022-06-17,33.28,21.22,2.5
1629,2022-06-18,50.45,24.44,2.37
1630,2022-06-19,55.39,32.87,1.02
1631,2022-06-20,52.36,46.62,0.57
1632,2022-06-21,34.36,48.85,0.68
1633,2022-06-22,86.53822643979056,40.99322888283378,1.4368083714846305
1634,2022-06-23,46.62,64.05,0.26
1635,2022-06-24,73.01,64.34,0.27
1636,2022-06-25,61.19,56.53,1.57
1637,2022-06-26,47.67,26.87,2.41
1638,2022-06-27,47.61,20.56,2.72
1639,2022-06-28,69.09,21.48,2.72
1640,2022-06-29,48.96,17.58,2.41
1641,2022-06-30,24.92,15.79,1.89
1642,2022-01-07,24.87,7.78,2.81
1643,2022-02-07,29.18,2.96,2.64
1644,2022-03-07,26.16,3.48,2.3
1645,2022-04-07,44.06,4.05,2.69
1646,2022-05-07,52.64,3.38,2.7
1647,2022-06-07,44.67,3.26,2.71
1648,2022-07-07,40.77,6.39,2.04
1649,2022-08-07,30.14,6.11,1.75
1650,2022-09-07,38.83,5.97,1.59
1651,2022-10-07,27.0,6.01,1.38
1652,2022-11-07,36.32,11.88,1.22
1653,2022-12-07,33.27,9.67,1.5
1654,2022-07-13,30.39,6.43,1.57
1655,2022-07-14,27.65,4.5,1.36
1656,2022-07-15,23.3,4.51,1.28
1657,2022-07-16,23.73,3.76,1.18
1658,2022-07-17,26.27,3.8,0.96
1659,2022-07-18,34.11,4.73,0.96
1660,2022-07-19,35.38,4.19,1.17
1661,2022-07-20,86.53822643979056,40.99322888283378,1.4368083714846305
1662,2022-07-21,36.34,110.66,2.7
1663,2022-07-22,48.59,99.13,2.64
1664,2022-07-23,26.86,63.55,2.2
1665,2022-07-24,22.29,58.1,2.03
1666,2022-07-25,24.45,58.45,1.93
1667,2022-07-26,26.25,56.45,1.88
1668,2022-07-27,28.39,57.06,1.81
1669,2022-07-28,22.21,57.96,1.69
1670,2022-07-29,21.09,50.55,1.79
1671,2022-07-30,21.82,53.08,1.83
1672,2022-07-31,23.73,53.18,1.86
1673,2022-01-08,20.15,64.22,1.86
1674,2022-02-08,27.54,74.7,2.16
1675,2022-03-08,39.53,95.43,2.12
1676,2022-04-08,34.83,89.42,2.42
1677,2022-05-08,29.22,82.41,2.42
1678,2022-06-08,43.12,97.51,2.42
1679,2022-07-08,41.91,73.42,2.31
1680,2022-08-08,36.97,98.64,2.35
1681,2022-09-08,38.99,88.98,2.43
1682,2022-10-08,23.0,83.23,2.11
1683,2022-11-08,16.64,67.55,1.9
1684,2022-12-08,20.22,56.07,1.88
1685,2022-08-13,23.79,29.45,1.8
1686,2022-08-14,22.11,31.73,1.87
1687,2022-08-15,20.68,27.84,1.87
1688,2022-08-16,18.42,24.15,1.69
1689,2022-08-17,15.83,20.58,1.58
1690,2022-08-18,18.11,29.36,1.64
1691,2022-08-19,17.52,26.06,1.59
1692,2022-08-20,31.77,35.87,1.8
1693,2022-08-21,43.62,29.63,1.9
1694,2022-08-22,32.65,29.11,1.78
1695,2022-08-23,26.53,22.13,1.64
