,date,PM2.5,SO2,CO,NH3
1297,2021-07-21,94.91,7.5,1.57,16.81
1298,2021-07-22,72.38,6.63,1.07,16.68
1299,2021-07-23,80.06,7.13,1.33,16.61
1300,2021-07-24,97.86,6.44,1.4,17.17
1301,2021-07-25,98.18,6.69,1.25,17.4
1302,2021-07-26,103.78,7.07,1.16,17.15
1303,2021-07-27,78.56,6.68,1.01,17.12
1304,2021-07-28,40.39,6.45,0.89,16.94
1305,2021-07-29,53.51,7.57,1.2,16.91
1306,2021-07-30,72.87,6.92,1.08,16.35
1307,2021-07-31,53.22,6.42,1.06,16.95
1308,2021-01-08,70.91,7.11,1.43,17.39
1309,2021-02-08,95.96,7.46,1.87,16.86
1310,2021-03-08,50.98,7.48,0.63,17.24
1311,2021-04-08,55.72,7.4,0.9,17.1
1312,2021-05-08,83.08,6.7,0.67,16.07
1313,2021-06-08,101.6,6.19,0.68,16.77
1314,2021-07-08,121.43,7.31,1.09,16.57
1315,2021-08-08,120.42,7.83,0.9,15.86
1316,2021-09-08,128.4,6.69,0.68,16.46
1317,2021-10-08,45.72,6.23,0.51,16.49
1318,2021-11-08,24.52,6.63,0.43,16.15
1319,2021-12-08,84.176,6.52,1.16,17.82
1320,2021-08-13,40.59,5.66,0.86,19.62
1321,2021-08-14,37.83,6.56,0.91,19.08
1322,2021-08-15,38.73,6.88,0.77,19.69
1323,2021-08-16,42.82,6.44,1.11,19.71
1324,2021-08-17,75.04,7.21,1.45,19.96
1325,2021-08-18,87.07,7.33,1.63,19.5
1326,2021-08-19,83.89,8.26,2.02,19.04
1327,2021-08-20,45.06,6.66,1.33,16.78
1328,2021-08-21,31.33,6.6,1.68,22.15
1329,2021-08-22,42.84,6.09,1.47,21.87
1330,2021-08-23,43.66,5.99,1.52,11.29
1331,2021-08-24,55.23,6.6,1.76,1.99
1332,2021-08-25,41.81,6.6,1.05,15.03
1333,2021-08-26,35.22,6.4,0.96,22.76
1334,2021-08-27,53.42,7.25,1.37,22.79
1335,2021-08-28,62.57,7.27,1.61,22.78
1336,2021-08-29,65.26,6.62,1.35,22.8
1337,2021-08-30,34.92,7.02,1.03,22.86
1338,2021-08-31,29.01,6.79,1.43,22.77
1339,2021-01-09,33.81,7.05,1.48,22.85
1340,2021-02-09,36.49,7.12,1.89,22.68
1341,2021-03-09,35.97,6.67,1.35,22.65
1342,2021-04-09,35.91,7.72,1.59,22.81
1343,2021-05-09,53.11,7.85,1.75,22.8
1344,2021-06-09,69.75,8.6,2.39,22.7
1345,2021-07-09,53.72,7.87,1.36,22.84
1346,2021-08-09,30.43,7.25,1.09,22.81
1347,2021-09-09,37.6,6.1,1.22,27.5
1348,2021-10-09,37.96,6.38,1.16,32.13
1349,2021-11-09,31.57,6.89,0.96,32.25
1350,2021-12-09,41.01,5.96,1.53,32.36
1351,2021-09-13,54.47,6.62,1.5,32.29
1352,2021-09-14,38.22,13.17,1.03,32.76
1353,2021-09-15,31.49,8.53,1.23,32.73
1354,2021-09-16,30.65,6.79,1.52,32.23
1355,2021-09-17,34.41,6.29,0.82,32.35
1356,2021-09-18,41.41,6.35,0.82,31.75
1357,2021-09-19,37.51,5.79,0.75,31.82
1358,2021-09-20,37.28,6.45,0.97,32.27
1359,2021-09-21,36.84,6.53,0.85,32.02
1360,2021-09-22,32.52,6.7,0.6,32.03
1361,2021-09-23,29.3,5.61,0.54,32.26
1362,2021-09-24,34.65,6.28,0.78,32.01
1363,2021-09-25,49.56,6.27,0.33,31.88
1364,2021-09-26,46.48,7.45,0.46,32.41
1365,2021-09-27,62.05,6.46,0.54,32.51
1366,2021-09-28,61.38,7.48,1.04,32.46
1367,2021-09-29,36.24,6.27,0.6,32.53
1368,2021-09-30,43.73,7.01,0.66,32.78
1369,2021-01-10,62.02,6.86,1.86,83.54
1370,2021-02-10,56.16,6.78,1.2,151.15
1371,2021-03-10,33.49,6.06,0.48,71.98
1372,2021-04-10,24.6,6.53,0.91,58.02
1373,2021-05-10,47.66,6.36,1.39,50.75
1374,2021-06-10,52.22,6.66,0.58,41.43
1375,2021-07-10,61.6,6.29,0.62,42.18
1376,2021-08-10,71.23,8.03,1.62,51.12
1377,2021-09-10,63.08,7.92,1.55,64.97
1378,2021-10-10,60.63,8.9,1.81,70.04
1379,2021-11-10,59.52,7.7,2.22,70.65
1380,2021-12-10,40.3,7.13,0.48,47.18
1381,2021-10-13,79.15,12.28,0.59,44.47
1382,2021-10-14,70.95,10.73,0.64,37.71
1383,2021-10-15,90.4,12.08,1.9,37.27
1384,2021-10-16,143.83,12.16,3.51,48.36
1385,2021-10-17,44.96,6.96,1.03,38.35
1386,2021-10-18,15.35,5.5,0.58,36.81
1387,2021-10-19,55.04,7.18,0.99,29.4
1388,2021-10-20,105.86,9.33,2.65,30.75
1389,2021-10-21,65.62,9.81,1.85,30.85
1390,2021-10-22,48.65,12.06,3.24,35.02
1391,2021-10-23,73.45,14.06,3.35,43.91
1392,2021-10-24,75.66,9.8,1.56,35.55
1393,2021-10-25,44.24,9.92,1.35,29.08
1394,2021-10-26,71.0,11.27,2.59,27.79
1395,2021-10-27,111.46,15.28,2.6,35.72
1396,2021-10-28,83.89,11.94,3.07,32.87
1397,2021-10-29,115.23,15.06,4.04,43.5
1398,2021-10-30,123.27,14.36,2.83,35.34
1399,2021-10-31,142.2,15.28,3.05,32.57
1400,2021-01-11,164.08,21.04,5.79,43.03
1401,2021-02-11,155.92,16.1,3.96,51.04
1402,2021-03-11,173.99,15.52,4.46,41.26
1403,2021-04-11,331.91,12.83,3.75,44.54
1404,2021-05-11,382.47,16.92,4.46,47.02
1405,2021-06-11,339.6,15.98,2.64,45.0
1406,2021-07-11,282.28,15.32,3.04,41.54
1407,2021-08-11,292.09,16.3,2.97,39.3
1408,2021-09-11,296.08,24.56,3.48,26.88
1409,2021-10-11,233.64,22.25,4.2,36.68
1410,2021-11-11,327.49,16.14,5.35,45.14
1411,2021-12-11,454.25,16.89,6.18,43.34
1412,2021-11-13,178.44,17.67,7.46,44.48
1413,2021-11-14,177.41,25.19,3.81,38.01
1414,2021-11-15,197.05,19.97,3.64,41.25
1415,2021-11-16,261.58,23.1,3.75,33.45
1416,2021-11-17,227.14,23.53,5.49,33.31
1417,2021-11-18,199.64,20.08,7.64,41.74
1418,2021-11-19,235.38,29.8,5.97,37.15
1419,2021-11-20,227.98,23.93,5.27,30.56
1420,2021-11-21,194.86,15.6,3.77,38.89
1421,2021-11-22,131.46,19.64,1.56,20.91
1422,2021-11-23,136.8,16.71,3.24,49.32000000000001
1423,2021-11-24,242.55,21.05,8.08,46.39
1424,2021-11-25,285.77,19.64,7.69,39.77
1425,2021-11-26,307.61,23.68,10.32,40.79
1426,2021-11-27,273.5,16.84,9.46,41.52
1427,2021-11-28,310.83,14.51,6.01,38.51
1428,2021-11-29,228.27,22.26,5.21,37.02
1429,2021-11-30,175.67,12.03,2.6,35.41
1430,2021-01-12,250.82,10.7,3.78,37.32
1431,2021-02-12,277.69,10.66,1.45,36.03
1432,2021-03-12,227.78,8.93,1.7,35.75
1433,2021-04-12,182.61,12.26,2.99,35.98
1434,2021-05-12,194.53,21.12,0.11,39.04
1435,2021-06-12,118.57,10.73,1.52,34.21
1436,2021-07-12,49.94,10.51,2.86,29.76
1437,2021-08-12,57.56,9.43,3.48,29.23
1438,2021-09-12,80.19,11.75,4.49,32.3
1439,2021-10-12,74.02,10.19,3.61,45.38
1440,2021-11-12,46.71,10.5,2.81,44.17
1441,2021-12-12,53.0,12.52,4.54,44.89
1442,2021-12-13,99.18,15.92,8.32,38.15
1443,2021-12-14,172.96,17.21,7.6,31.08
1444,2021-12-15,209.83,13.08,4.67,30.16
1445,2021-12-16,242.79,20.97,3.05,29.41
1446,2021-12-17,165.96,16.43,1.95,27.63
1447,2021-12-18,167.99,7.58,1.37,29.2
1448,2021-12-19,158.28,13.7,0.63,30.5
1449,2021-12-20,188.95,18.98,1.22,27.15
1450,2021-12-21,250.24,25.96,2.19,24.01
1451,2021-12-22,361.8,26.63,1.79,27.2
1452,2021-12-23,308.86,28.73,2.53,25.33
1453,2021-12-24,300.61,21.21,1.84,25.67
1454,2021-12-25,401.7,24.34,2.21,25.71
1455,2021-12-26,418.73,18.86,1.43,28.6
1456,2021-12-27,132.52,15.04,0.46,29.01
1457,2021-12-28,163.73,12.16,0.96,29.73
1458,2021-12-29,142.48,16.11,1.38,26.42
1459,2021-12-30,153.04,19.66,0.97,24.37
1460,2021-12-31,168.72,15.39,1.22,27.32
1461,2022-01-01,208.84,14.13,2.42,28.74
1462,2022-02-01,240.99,15.78,1.95,28.13
1463,2022-03-01,211.72,15.42,1.54,28.63
1464,2022-04-01,168.09,18.6,2.71,28.41
1465,2022-05-01,213.47,14.23,3.32,26.66
1466,2022-06-01,78.05,10.59,1.29,29.94
1467,2022-07-01,53.51,14.66,0.8,30.45
1468,2022-08-01,37.17,4.11,0.13,31.24
1469,2022-09-01,35.76,4.13,0.1,29.29
1470,2022-10-01,62.57,9.12,1.15,27.53
1471,2022-11-01,64.34,9.23,1.18,26.66
1472,2022-12-01,80.62,9.15,1.05,27.13
1473,2022-01-13,177.13,10.67,1.71,23.26
1474,2022-01-14,131.86,13.29,1.67,25.47
1475,2022-01-15,151.28,7.49,0.69,27.91
1476,2022-01-16,199.07,5.94,1.41,28.46
1477,2022-01-17,212.22,8.5,1.55,28.6
1478,2022-01-18,192.07,7.73,0.93,29.4
1479,2022-01-19,188.39,8.9,1.73,27.53
1480,2022-01-20,195.17,11.88,1.66,27.99
1481,2022-01-21,177.54,12.97,1.96,28.11
1482,2022-01-22,153.8,9.16,0.39,30.15
1483,2022-01-23,172.47,7.94,0.58,25.75
1484,2022-01-24,172.09,9.57,0.91,23.5
1485,2022-01-25,248.33,7.65,0.54,23.53
1486,2022-01-26,296.0,7.31,0.15,23.53
1487,2022-01-27,264.0,8.26,0.31,23.48
1488,2022-01-28,388.0,9.42,0.53,23.42
1489,2022-01-29,268.0,10.18,0.31,23.53
1490,2022-01-30,280.0,12.95,0.59,23.4
1491,2022-01-31,258.27,22.9,2.3,23.59
1492,2022-01-02,255.59,33.94,3.23,23.56
1493,2022-02-02,195.35,22.92,1.1,23.5
1494,2022-03-02,168.02,23.13,1.18,23.41
1495,2022-04-02,76.67,17.99,0.85,23.51
1496,2022-05-02,139.8,31.58,2.52,23.4
1497,2022-06-02,156.24,35.24,1.32,23.65
1498,2022-07-02,130.28,21.27,1.54,15.93
1499,2022-08-02,166.56,14.74,1.93,5.17
1500,2022-09-02,114.61,14.76,0.86,4.2
1501,2022-10-02,85.22,14.23,0.95,3.6
1502,2022-11-02,87.88,15.43,0.3,41.757999999999996
1503,2022-12-02,92.25,15.65,0.65,47.436
1504,2022-02-13,141.63,17.88,1.43,46.3
1505,2022-02-14,119.98,16.49,2.08,73.914
1506,2022-02-15,121.94,17.97,1.95,51.38600000000001
1507,2022-02-16,141.56,17.82,0.86,42.06
1508,2022-02-17,122.86,16.99,1.39,86.898
1509,2022-02-18,115.53,16.57,1.68,50.751999999999995
1510,2022-02-19,93.06,15.07,0.29,52.092
1511,2022-02-20,79.91,15.19,0.25,54.60799999999999
1512,2022-02-21,69.86,17.02,1.08,37.592
1513,2022-02-22,99.02,20.7,1.21,41.333999999999996
1514,2022-02-23,124.18,20.59,1.2,48.288
1515,2022-02-24,165.75,21.87,0.78,54.041999999999994
1516,2022-02-25,148.19,21.32,0.69,37.452
1517,2022-02-26,29.38,16.15,0.46,37.85
1518,2022-02-27,44.61,15.73,0.4,31.594
1519,2022-02-28,46.77,16.85,0.35,28.638000000000005
1520,2022-01-03,88.74,17.89,0.66,34.626
1521,2022-02-03,114.11,20.06,1.36,36.16799999999999
1522,2022-03-03,83.38,19.66,0.91,39.263999999999996
1523,2022-04-03,98.8,17.32,0.26,40.146
1524,2022-05-03,63.13,16.81,0.32,21.740000000000002
1525,2022-06-03,94.56,21.04,0.77,48.998000000000005
1526,2022-07-03,145.15,27.32,1.04,34.33
1527,2022-08-03,127.65,23.82,0.55,27.39
1528,2022-09-03,69.15,21.92,0.59,21.63
1529,2022-10-03,66.55,21.76,0.34,21.02
1530,2022-11-03,79.63,25.59,0.68,20.52
1531,2022-12-03,74.61,22.15,0.67,21.44
1532,2022-03-13,97.59,27.35,0.61,24.07
1533,2022-03-14,139.48,23.99,1.29,28.03
1534,2022-03-15,124.54,23.54,0.69,23.04
1535,2022-03-16,110.63,19.18,0.53,19.79
1536,2022-03-17,133.0,25.86,1.28,18.74
1537,2022-03-18,151.94,21.48,1.35,18.92
1538,2022-03-19,128.15,23.45,1.5,19.99
1539,2022-03-20,116.36,28.98,1.13,20.5
1540,2022-03-21,166.72,23.69,0.9,20.83
1541,2022-03-22,87.99,23.47,0.5,18.04
1542,2022-03-23,112.79,24.73,0.95,20.02
1543,2022-03-24,153.39,23.72,1.3,23.85
1544,2022-03-25,137.12,23.17,0.52,18.34
1545,2022-03-26,135.19,26.99,0.5,17.88
1546,2022-03-27,140.55,25.04,0.67,19.27
1547,2022-03-28,168.45,22.98,0.58,22.76
1548,2022-03-29,183.05,25.29,1.58,30.21
1549,2022-03-30,135.4,43.43,3.45,47.91
1550,2022-03-31,122.07,39.54,3.36,49.14
1551,2022-01-04,56.28,20.87,1.2,41.04
1552,2022-02-04,86.35,9.89,2.34,44.69
1553,2022-03-04,91.15,10.04,2.02,42.2
1554,2022-04-04,80.68,11.08,1.42,40.71
1555,2022-05-04,76.07,7.58,1.61,41.72
1556,2022-06-04,87.65,14.58,1.81,43.98
1557,2022-07-04,88.47,11.93,1.95,44.85
1558,2022-08-04,65.61,10.35,1.75,43.5
1559,2022-09-04,64.28,12.68,2.11,44.95
1560,2022-10-04,67.69,8.67,1.65,45.06
1561,2022-11-04,72.98,11.66,1.63,44.96
1562,2022-12-04,74.2,7.87,2.04,45.56
1563,2022-04-13,90.78,9.07,2.54,47.44
1564,2022-04-14,51.07,8.91,0.82,43.83
1565,2022-04-15,49.24,11.52,1.23,44.04
1566,2022-04-16,80.31,14.56,1.86,45.8
1567,2022-04-17,96.8,9.65,1.81,46.67
1568,2022-04-18,94.29,7.6,2.49,48.04
1569,2022-04-19,112.48,14.86,2.03,48.21
1570,2022-04-20,86.89,11.54,1.21,45.97
1571,2022-04-21,98.26,18.86,1.36,23.63
1572,2022-04-22,65.52,22.53,1.17,23.9
1573,2022-04-23,107.16,22.67,1.59,24.12
1574,2022-04-24,126.31,33.47,1.06,23.18
1575,2022-04-25,85.09,22.41,0.85,23.13
1576,2022-04-26,76.93,10.56,1.18,28.7
1577,2022-04-27,151.02,19.28,1.97,35.85
1578,2022-04-28,161.66,7.42,2.21,35.89
1579,2022-04-29,151.62,11.93,1.78,35.49
1580,2022-04-30,120.97,13.03,1.62,35.92
1581,2022-01-05,122.27,17.63,1.62,36.02
1582,2022-02-05,102.95,12.88,1.22,35.98
1583,2022-03-05,109.84,8.4,1.17,35.37
1584,2022-04-05,82.34,16.03,1.19,35.56
1585,2022-05-05,110.12,14.48,1.24,35.38
1586,2022-06-05,141.46,6.5,1.86,36.99
1587,2022-07-05,122.4,12.53,1.84,36.57
1588,2022-08-05,125.46,10.92,1.36,35.53
1589,2022-09-05,108.11,14.9,1.26,35.16
1590,2022-10-05,72.25,12.76,1.25,35.56
1591,2022-11-05,69.94,14.07,1.24,35.05
1592,2022-12-05,83.69,12.99,1.41,35.82
1593,2022-05-13,85.37,18.59,1.41,36.09
1594,2022-05-14,101.83,13.16,2.16,37.74
1595,2022-05-15,94.67,17.68,2.11,37.46
1596,2022-05-16,83.1,10.89,1.16,35.75
1597,2022-05-17,66.8,14.84,1.11,35.95
1598,2022-05-18,77.11,12.02,1.13,35.98
1599,2022-05-19,97.56,16.07,1.43,34.55
1600,2022-05-20,83.49,8.29,1.26,35.07
1601,2022-05-21,67.08,11.97,0.8,35.28
1602,2022-05-22,63.36,12.27,0.99,34.56
1603,2022-05-23,35.29,12.44,0.84,34.61
1604,2022-05-24,39.41,12.57,0.96,34.62
1605,2022-05-25,97.52,12.97,1.19,35.08
1606,2022-05-26,111.53,6.67,1.46,35.58
1607,2022-05-27,93.11,8.46,1.19,35.27
1608,2022-05-28,95.77,10.83,0.96,36.04
1609,2022-05-29,112.17,11.77,0.89,36.16
1610,2022-05-30,111.31,13.2,1.25,35.85
1611,2022-05-31,125.0,10.63,1.67,34.98
1612,2022-01-06,80.15,8.7,1.64,35.45
1613,2022-02-06,79.52,7.55,1.33,35.39
1614,2022-03-06,90.26,13.5,1.7,36.45
1615,2022-04-06,80.96,17.86,1.68,36.11
1616,2022-05-06,54.8,17.19,1.09,35.44
1617,2022-06-06,56.26,7.21,1.27,36.25
1618,2022-07-06,88.62,14.14,1.07,36.22
1619,2022-08-06,78.4,8.71,0.94,36.08
1620,2022-09-06,59.54,13.6,0.95,36.5
1621,2022-10-06,77.34,10.99,0.99,36.67
1622,2022-11-06,71.22,14.08,0.84,36.18
1623,2022-12-06,76.75,11.21,0.96,36.29
1624,2022-06-13,53.32,15.61,0.78,37.0
1625,2022-06-14,58.54,11.39,0.68,36.59
1626,2022-06-15,40.23,9.95,0.72,36.69
1627,2022-06-16,41.02,13.44,0.73,31.01
1628,2022-06-17,35.76,11.98,1.01,16.27
1629,2022-06-18,45.53,18.51,0.85,12.63
1630,2022-06-19,43.16,47.0,0.77,7.34
1631,2022-06-20,54.31,32.27,0.96,22.44
1632,2022-06-21,61.36,44.31,1.32,40.21
1633,2022-06-22,57.52,52.87,1.0,47.52
1634,2022-06-23,57.92,37.59,0.8,37.48
1635,2022-06-24,69.4,52.18,0.8,38.27
1636,2022-06-25,84.21,54.42,1.16,41.44
1637,2022-06-26,70.92,68.38,0.84,39.55
1638,2022-06-27,66.78,49.33,0.79,39.53
1639,2022-06-28,90.56,43.56,0.86,38.0
1640,2022-06-29,68.49,38.79,0.76,36.84
1641,2022-06-30,49.26,52.15,0.81,36.8
1642,2022-01-07,43.2,40.76,0.82,36.48
1643,2022-02-07,48.38,61.24,0.86,35.89
1644,2022-03-07,36.85,57.11,0.75,36.0
1645,2022-04-07,74.68,44.65,1.03,36.3
1646,2022-05-07,79.63,20.43,0.99,36.7
1647,2022-06-07,58.37,43.73,0.96,36.63
1648,2022-07-07,46.02,32.96,0.93,36.66
1649,2022-08-07,45.23,42.41,0.98,36.29
1650,2022-09-07,50.29,37.61,0.94,36.75
1651,2022-10-07,41.03,46.89,0.89,35.18
1652,2022-11-07,54.28,43.06,1.03,35.63
1653,2022-12-07,46.73,29.42,1.19,36.31
1654,2022-07-13,42.34,47.49,1.03,36.07
1655,2022-07-14,37.11,22.94,0.92,36.13
1656,2022-07-15,32.99,15.15,0.88,36.78
1657,2022-07-16,34.93,17.25,1.02,35.61
1658,2022-07-17,34.94,15.59,0.91,34.19
1659,2022-07-18,52.77,17.08,1.0,32.7
1660,2022-07-19,52.57,14.96,1.06,31.26
1661,2022-07-20,40.57,18.45,0.94,36.92
1662,2022-07-21,59.32,18.5,1.03,36.41
1663,2022-07-22,57.44,22.01,1.11,36.02
1664,2022-07-23,33.63,20.26,0.95,36.74
1665,2022-07-24,28.61,18.67,0.92,37.08
1666,2022-07-25,27.25,20.33,0.9,36.89
1667,2022-07-26,30.38,18.65,0.92,37.38
1668,2022-07-27,34.12,17.79,0.92,37.67
1669,2022-07-28,22.6,18.59,0.88,37.28
1670,2022-07-29,17.6,22.37,0.83,37.65
1671,2022-07-30,20.11,22.14,0.84,35.63
1672,2022-07-31,24.7,22.36,0.86,37.36
1673,2022-01-08,24.71,22.19,0.71,36.83
1674,2022-02-08,30.89,20.07,0.91,35.6
1675,2022-03-08,52.25,21.01,1.67,35.58
1676,2022-04-08,51.32,25.49,1.25,34.87
1677,2022-05-08,43.18,27.01,1.08,35.06
1678,2022-06-08,57.15,23.58,1.32,34.89
1679,2022-07-08,48.27,2.53,1.28,35.02
1680,2022-08-08,51.33,28.61,1.18,35.3
1681,2022-09-08,47.14,36.39,1.15,35.99
1682,2022-10-08,27.98,33.17,0.99,36.96
1683,2022-11-08,20.7,36.11,0.58,36.63
1684,2022-12-08,26.61,18.53,1.16,44.96
1685,2022-08-13,37.63,12.34,1.98,47.89
1686,2022-08-14,36.03,14.63,0.69,41.01
1687,2022-08-15,26.34,11.33,0.55,38.08
1688,2022-08-16,20.11,13.17,0.54,44.83
1689,2022-08-17,17.87,11.98,0.56,47.46
1690,2022-08-18,23.59,13.18,0.56,54.58
1691,2022-08-19,21.5,12.32,0.4,66.16
1692,2022-08-20,36.62,14.03,0.67,57.1
1693,2022-08-21,54.97,11.56,0.55,56.43
1694,2022-08-22,42.23,14.65,0.58,60.65
1695,2022-08-23,34.71,16.43,0.4,64.13
